Time, Ax, Ay, Az, Gx, Gy, Gz
20730, 0.56763, -0.07007, -0.11377, -63.78174, -133.78906, 37.90283
20738, 0.52478, -0.07520, -0.05676, -76.29395, -155.09033, 45.53223
20747, 0.47766, -0.06116, 0.04749, -85.87646, -177.91748, 54.13818
20756, 0.41101, -0.03491, 0.15454, -90.75928, -198.73047, 63.29346
20765, 0.36938, -0.00464, 0.24463, -91.49170, -229.30908, 81.97021
20773, 0.37622, 0.06055, 0.34045, -90.08789, -224.36523, 81.97021
20782, 0.41223, 0.12659, 0.46143, -88.56201, -232.78809, 87.64648
20790, 0.48352, 0.19495, 0.55457, -81.90918, -236.26709, 87.82959
20799, 0.54272, 0.25952, 0.64648, -73.05908, -236.63330, 79.34570
20808, 0.52588, 0.30371, 0.72058, -60.85205, -236.26709, 63.96484
20816, 0.47107, 0.30469, 0.78174, -46.50879, -235.41260, 46.50879
20824, 0.39185, 0.29419, 0.82947, -32.53174, -233.21533, 32.28760
20832, 0.30847, 0.26172, 0.87122, -21.72852, -229.12598, 23.68164
20841, 0.24023, 0.21179, 0.92249, -12.93945, -221.74072, 21.48438
20849, 0.18848, 0.16479, 0.97046, -7.38525, -211.42578, 24.35303
20858, 0.13538, 0.14319, 0.98804, -3.47900, -197.20459, 30.39551
20866, 0.11963, 0.15076, 1.00415, -0.54932, -182.18994, 38.57422
20874, 0.14880, 0.18201, 1.02625, 1.40381, -169.98291, 45.83740
20882, 0.17993, 0.20874, 1.04822, 4.82178, -161.25488, 49.68262
20891, 0.21545, 0.21326, 1.11023, 10.55908, -155.63965, 47.72949
20900, 0.19067, 0.22864, 1.13538, 18.06641, -146.97266, 42.48047
20909, 0.17102, 0.23767, 1.15332, 25.26855, -135.74219, 36.98730
20918, 0.14343, 0.24463, 1.16406, 30.76172, -125.79346, 30.88379
20926, 0.12732, 0.22266, 1.15894, 34.36279, -116.82129, 25.08545
20935, 0.08594, 0.21069, 1.14856, 35.09521, -107.05566, 20.50781
20944, 0.04797, 0.20557, 1.11194, 33.69141, -96.55762, 16.72363
20952, 0.02515, 0.19788, 1.08521, 29.60205, -88.25684, 15.19775
20961, 0.01587, 0.17444, 1.07617, 23.68164, -82.82471, 14.83154
20970, 0.00183, 0.17908, 1.07446, 16.72363, -76.66016, 14.95361
20979, 0.00415, 0.17554, 1.07727, 9.76562, -70.73975, 14.77051
20988, 0.01318, 0.17834, 1.10498, 3.66211, -65.24658, 13.67187
20997, 0.03003, 0.19360, 1.14404, -0.61035, -59.44824, 10.49805
21006, 0.04517, 0.19495, 1.18152, -2.25830, -54.13818, 5.12695
21014, 0.02307, 0.19348, 1.20483, -0.97656, -49.31641, -2.44141
21023, 0.00830, 0.17163, 1.21948, 2.31934, -43.39600, -9.33838
21031, -0.01917, 0.14307, 1.20276, 5.31006, -37.10938, -15.31982
21040, -0.05518, 0.12158, 1.19250, 8.11768, -30.88379, -19.28711
21049, -0.09241, 0.09839, 1.18811, 10.13184, -26.06201, -20.69092
21058, -0.11707, 0.07080, 1.18652, 11.77979, -22.09473, -19.95850
21067, -0.13196, 0.04077, 1.18713, 12.20703, -17.51709, -17.33398
21076, -0.13293, 0.02100, 1.20264, 11.16943, -12.20703, -14.34326
21084, -0.13379, 0.01428, 1.22327, 9.09424, -6.22559, -11.96289
21093, -0.12280, 0.00525, 1.23547, 7.75146, 0.67139, -9.76562
21101, -0.12366, 0.00781, 1.24854, 6.22559, 7.81250, -9.46045
21109, -0.09753, 0.01147, 1.28662, 4.27246, 16.54053, -10.49805
21117, -0.09058, 0.01563, 1.33264, 1.95312, 28.13721, -12.14600
21125, -0.06055, 0.03467, 1.41956, -1.52588, 45.95947, -14.83154
21133, -0.01733, 0.06445, 1.50085, -4.88281, 73.79150, -18.85986
21141, 0.02368, 0.11121, 1.58508, -6.16455, 107.29980, -24.96338
21149, 0.05090, 0.17639, 1.66321, -6.04248, 144.65332, -34.24072
21157, 0.05090, 0.22974, 1.69226, -2.92969, 184.81445, -45.22705
21165, 0.08508, 0.22974, 1.69226, 2.74658, 221.00830, -56.15234
21173, 0.04321, 0.25903, 1.61914, 2.74658, 221.00830, -56.15234
21181, 0.05737, 0.19971, 1.51123, 9.70459, 247.37549, -65.61279
21189, 0.03271, 0.15344, 1.45422, 13.24463, 264.58740, -75.19531
21197, 0.01868, 0.14661, 1.41724, 15.50293, 281.49414, -79.52881
21205, 0.04724, 0.15234, 1.39661, 16.29639, 298.82812, -75.37842
21213, 0.11206, 0.11682, 1.33838, 18.49365, 313.84277, -68.78662
21221, 0.17322, 0.11084, 1.28308, 22.27783, 323.42529, -63.53760
21229, 0.26477, 0.14368, 1.29028, 27.64893, 327.75879, -60.79102
21237, 0.32983, 0.11438, 1.24683, 42.23633, 327.88086, -61.34033
21245, 0.37805, 0.11658, 1.13391, 66.22314, 317.13867, -62.62207
21253, 0.41431, 0.12061, 1.00110, 92.10205, 293.15186, -62.92725
21261, 0.41431, 0.12061, 0.81360, 116.33301, 260.00977, -60.60791
21270, 0.48877, 0.03491, 0.62622, 132.50732, 224.48730, -55.35889
21278, 0.49573, 0.03491, 0.62622, 137.75635, 191.04004, -47.24121
21286, 0.48413, 0.00671, 0.54687, 137.75635, 191.04004, -47.24121
21294, 0.56128, 0.00427, 0.54797, 132.38525, 169.92187, -37.59766
21302, 0.60510, -0.03857, 0.40381, 123.90137, 163.45215, -32.10449
21311, 0.61890, -0.06836, 0.23682, 109.92432, 157.89795, -29.84619
21319, 0.62354, -0.08582, 0.13147, 89.72168, 146.36230, -25.75684
21327, 0.62952, -0.07983, 0.13416, 68.11523, 132.87354, -19.47021
21335, 0.64575, -0.09448, 0.14905, 49.25537, 121.64307, -13.73291
21343, 0.63574, -0.10352, 0.12988, 36.31592, 110.29053, -8.60596
21351, 0.64233, -0.11353, 0.10583, 27.22168, 97.96143, -3.60107
21359, 0.64185, -0.12061, 0.08557, 21.72852, 83.92334, 0.91553
21367, 0.64722, -0.12427, 0.07690, 18.37158, 69.03076, 5.06592
21375, 0.63757, -0.13342, 0.05273, 16.60156, 54.44336, 8.60596
21383, 0.60632, -0.13574, 0.02112, 14.70947, 40.03906, 12.51221
21391, 0.62122, -0.13574, 0.02112, 11.65771, 26.79443, 17.15088
21399, 0.62146, -0.14258, -0.00806, 11.65771, 26.79443, 17.15088
21408, 0.61792, -0.13220, -0.01367, 6.34766, 15.38086, 23.80371
21417, 0.62122, -0.11938, -0.01917, -8.54492, -4.02832, 25.63477
21426, 0.62817, -0.09961, -0.01880, -17.21191, -12.08496, 26.97754
21435, 0.63660, -0.08887, -0.03076, -24.96338, -20.81299, 26.85547
21444, 0.66455, -0.03748, -0.07593, -31.67725, -32.04346, 26.42822
21453, 0.68689, -0.01929, -0.13513, -39.55078, -49.01123, 26.00098
21462, 0.67944, -0.01514, -0.13953, -49.68262, -72.32666, 24.84131
21470, 0.65039, -0.00745, -0.10071, -59.14307, -97.77832, 22.82715
21479, 0.57544, -0.01257, -0.08093, -66.40625, -123.10791, 23.19336
21488, 0.48340, -0.03503, -0.04163, -73.60840, -150.57373, 27.64893
21497, 0.40674, -0.04370, 0.01428, -78.43018, -177.61230, 37.96387
21505, 0.38721, -0.07300, 0.07141, -82.21436, -200.74463, 52.18506
21514, 0.35767, -0.07349, 0.15051, -85.57129, -216.55273, 65.36865
21523, 0.35132, -0.02161, 0.26587, -88.07373, -226.86768, 76.84326
21532, 0.41052, 0.07080, 0.38281, -88.80615, -234.06982, 85.14404
21541, 0.51416, 0.18066, 0.50366, -85.38818, -239.62402, 86.36475
21550, 0.60291, 0.23779, 0.58911, -74.27979, -242.30957, 77.57568
21559, 0.59192, 0.31030, 0.66077, -56.45752, -243.46924, 58.89893
21568, 0.53772, 0.31946, 0.72949, -36.49902, -247.00928, 37.53662
21577, 0.44592, 0.27527, 0.77551, -18.73779, -249.45068, 19.59229
21585, 0.33765, 0.22681, 0.78992, -5.24902, -246.58203, 9.39941
21594, 0.26270, 0.16504, 0.83398, 3.41797, -244.01855, 5.49316
21603, 0.18188, 0.08594, 0.89844, 7.38525, -237.85400, 7.38525
21611, 0.08936, 0.00732, 0.94690, 6.22559, -219.60449, 15.68604
21619, 0.07605, -0.00464, 0.97009, 0.79346, -191.71143, 30.15137
21628, 0.13831, 0.01941, 1.01563, -3.84521, -165.10010, 44.73877
21637, 0.18323, 0.07324, 1.04065, -4.33350, -147.70508, 52.42920
21646, 0.20984, 0.13708, 1.10522, 2.31934, -139.83154, 52.61230
21655, 0.23682, 0.15576, 1.17163, 12.39014, -136.35254, 46.63086
21664, 0.23437, 0.15662, 1.16553, 24.53613, -129.08936, 37.78076
21673, 0.23157, 0.14941, 1.15588, 34.11865, -119.62891, 27.09961
21681, 0.18884, 0.15173, 1.11243, 38.94043, -109.31396, 15.80811
21689, 0.13464, 0.14636, 1.08020, 39.18457, -98.87695, 6.10352
21697, 0.08508, 0.13037, 1.05347, 34.85107, -88.86719, 0.67139
21706, 0.04956, 0.11609, 1.05054, 27.09961, -79.10156, -1.28174
21715, 0.02026, 0.10681, 1.05896, 17.27295, -70.43457, -2.50244
21724, 0.00696, 0.09668, 1.10022, 7.44629, -63.29346, -3.60107
21733, -0.00305, 0.08972, 1.15552, -0.67139, -56.88477, -4.69971
21742, -0.00830, 0.07837, 1.21692, -7.01904, -48.70605, -6.10352
21751, -0.01123, 0.07373, 1.25708, -10.43701, -38.87939, -7.26318
21760, -0.01428, 0.06335, 1.28479, -9.21631, -30.51758, -8.11768
21769, -0.03613, 0.04163, 1.29431, -4.27246, -24.71924, -8.72803
21778, -0.04626, 0.02722, 1.30212, 1.52588, -19.22607, -8.91113
21787, -0.05750, 0.01770, 1.27515, 7.69043, -12.39014, -7.69043
21796, -0.07544, 0.01855, 1.22290, 13.12256, -8.05664, -5.61523
21804, -0.07617, 0.01160, 1.20093, 16.66260, -7.93457, -3.35693
21813, -0.07214, -0.00195, 1.19788, 16.41846, -9.82666, -0.73242
21822, -0.07104, -0.00916, 1.21106, 14.09912, -9.15527, 1.77002
21831, -0.06641, -0.00647, 1.23547, 10.37598, -5.73730, 3.05176
21840, -0.07031, 0.01624, 1.26733, 6.89697, -0.61035, 2.38037
21849, -0.06494, 0.02734, 1.30066, 3.41797, 5.98145, 0.73242
21860, -0.06421, 0.03772, 1.33105, -0.67139, 26.55029, -5.00488
21869, -0.05273, 0.03357, 1.38306, -9.58252, 42.96875, -8.85010
21878, -0.05408, 0.03882, 1.51917, -12.02393, 65.30762, -12.81738
21887, -0.00659, 0.06677, 1.53906, -12.14600, 91.79688, -16.47949
21896, 0.00134, 0.12170, 1.54138, -11.65771, 116.21094, -22.21680
21905, 0.02966, 0.16174, 1.50525, -10.49805, 137.39014, -29.84619
21914, 0.02502, 0.17810, 1.45288, -7.93457, 152.16064, -37.47559
21922, 0.02979, 0.19080, 1.42407, -6.40869, 160.46143, -43.57910
21930, 0.02979, 0.19080, 1.42407, -9.03320, 168.82324, -49.19434
21938, 0.03455, 0.16553, 1.41968, -9.03320, 200.07324, -53.40576
21946, 0.08423, 0.14246, 1.52161, -16.60156, 191.16211, -53.40576
21955, 0.11621, 0.14392, 1.61938, -24.35303, 225.34180, -58.59375
21963, 0.18481, 0.18542, 1.64490, -30.57861, 266.72363, -64.33105
21972, 0.21484, 0.22046, 1.59595, -36.62109, 310.85205, -72.69287
21981, 0.23242, 0.20874, 1.51160, -39.79492, 352.53906, -85.44922
21990, 0.21570, 0.18103, 1.42969, -38.94043, 386.35254, -98.81592
21999, 0.16321, 0.14868, 1.31238, -27.28271, 391.72363, -102.41699
22008, 0.16394, 0.12891, 1.16077, 31.06689, 361.08398, -88.74512
22017, 0.21399, 0.11731, 0.86816, 71.89941, 324.34082, -71.59424
22026, 0.38770, 0.08875, 0.66406, 110.47363, 288.20801, -55.41992
22035, 0.45581, 0.08618, 0.42493, 140.68604, 255.18799, -43.45703
22044, 0.50818, 0.04041, 0.16357, 159.30176, 222.90039, -33.08105
22052, 0.50818, -0.00012, -0.07373, 161.86523, 187.80518, -23.49854
22061, 0.59485, -0.03760, -0.24219, 148.86475, 155.39551, -13.67187
22069, 0.59485, -0.03760, -0.24219, 122.68066, 128.05176, -4.57764
22079, 0.63171, -0.07935, -0.34045, 87.89063, 107.97119, 3.11279
22088, 0.64038, -0.07727, -0.27661, 51.45264, 94.23828, 9.88770
22097, 0.64294, -0.05884, -0.20154, 22.03369, 83.74023, 14.89258
22105, 0.65222, -0.04480, -0.14368, 3.11279, 73.05908, 18.92090
22113, 0.67432, -0.04504, -0.09949, -6.40869, 58.89893, 21.05713
22121, 0.67432, -0.04504, -0.09949, -8.48389, 41.56494, 21.72852
22129, 0.66382, -0.04407, -0.06750, -8.48389, 41.56494, 21.72852
22137, 0.64697, -0.03247, -0.05200, -5.18799, 22.58301, 22.15576
22145, 0.64661, -0.02930, -0.06140, 0.67139, 4.02832, 23.43750
22153, 0.65027, -0.02600, -0.08862, 6.46973, -13.54980, 25.32959
22161, 0.66077, -0.03870, -0.13855, 10.25391, -32.40967, 27.28271
22169, 0.66150, -0.05750, -0.16821, 9.88770, -52.85645, 29.17480
22177, 0.64038, -0.04248, -0.18555, 5.49316, -72.99805, 30.33447
22185, 0.62134, -0.02332, -0.22510, -2.68555, -91.73584, 32.53174
22193, 0.61963, -0.03638, -0.23242, -16.96777, -110.65674, 36.31592
22201, 0.59900, -0.02881, -0.20288, -35.03418, -130.18799, 39.24561
22209, 0.57764, -0.00317, -0.12512, -54.26025, -146.91162, 41.50391
22218, 0.56311, 0.02295, -0.05078, -70.98389, -160.21729, 43.94531
22226, 0.55762, 0.05591, 0.02588, -83.37402, -172.97363, 46.02051
22234, 0.55762, 0.05591, 0.02588, -90.14893, -186.76758, 47.48535
22242, 0.54749, 0.09290, 0.12036, -90.14893, -186.76758, 47.48535
22250, 0.51306, 0.12195, 0.21082, -89.11133, -202.88086, 48.09570
22258, 0.51257, 0.13867, 0.31604, -79.95605, -220.94727, 49.31641
22266, 0.48315, 0.14795, 0.39185, -64.51416, -240.72266, 49.49951
22274, 0.45752, 0.18433, 0.48547, -46.26465, -257.56836, 47.97363
22282, 0.47083, 0.18311, 0.60022, -27.95410, -268.18848, 45.83740
22290, 0.42444, 0.17358, 0.68750, -11.59668, -271.17920, 42.17529
22298, 0.41833, 0.19116, 0.81177, -1.15967, -263.61084, 38.33008
22306, 0.43188, 0.19409, 0.89832, 7.32422, -246.58203, 34.66797
22314, 0.43384, 0.19983, 0.93860, 16.72363, -225.95215, 28.80859
22322, 0.41357, 0.19470, 0.94604, 26.00098, -208.06885, 20.26367
22330, 0.41357, 0.16345, 0.95532, 34.30176, -194.58008, 11.35254
22338, 0.35181, 0.17810, 0.95532, 34.30176, -183.53271, 6.65283
22346, 0.29089, 0.13696, 0.95374, 40.83252, -183.53271, 6.65283
22354, 0.24658, 0.08972, 0.94788, 44.06738, -172.54639, 5.85937
22362, 0.18481, 0.04663, 0.96521, 44.43359, -162.47559, 6.65283
22370, 0.14880, 0.03271, 1.00244, 41.50391, -151.97754, 9.33838
22379, 0.13611, 0.01160, 1.02014, 38.51318, -140.80811, 13.54980
22387, 0.15552, 0.00037, 1.05579, 36.19385, -130.61523, 16.72363
22395, 0.13098, 0.00842, 1.05457, 35.70557, -120.66650, 18.00537
22404, 0.12292, -0.00098, 1.06189, 36.43799, -112.91504, 18.06641
22413, 0.09155, -0.00610, 1.05090, 36.68213, -107.48291, 18.00537
22422, 0.08386, -0.01074, 1.05823, 34.97314, -101.74561, 18.31055
22431, 0.07520, -0.00073, 1.07520, 30.82275, -94.90967, 19.04297
22439, 0.08472, 0.02844, 1.07422, 25.75684, -86.30371, 18.00537
22447, 0.09216, 0.05029, 1.07910, 20.81299, -78.00293, 15.38086
22456, 0.09509, 0.05029, 1.09521, 17.45605, -74.58496, 10.00977
22465, 0.07434, 0.05200, 1.12231, 15.80811, -71.47217, 3.96729
22474, 0.05945, 0.04382, 1.15210, 13.73291, -65.73486, -1.09863
22482, 0.03186, 0.03674, 1.15576, 12.51221, -57.80029, -4.88281
22490, 0.00452, 0.01648, 1.16907, 11.77979, -50.65918, -7.69043
22498, -0.02344, -0.01221, 1.19263, 10.19287, -45.28809, -9.82666
22507, -0.03918, -0.04150, 1.21802, 8.42285, -37.41455, -9.64355
22516, -0.05786, -0.04187, 1.21692, 7.26318, -27.77100, -8.36182
22525, -0.07703, -0.05103, 1.21680, 7.75146, -21.05713, -6.71387
22534, -0.09875, -0.05762, 1.22375, 8.48389, -17.15088, -4.27246
22543, -0.09888, -0.07019, 1.23645, 7.81250, -12.39014, -2.07520
22552, -0.09753, -0.07214, 1.25415, 6.04248, -6.65283, 0.12207
22561, -0.08936, -0.06262, 1.29712, 3.72314, 0.61035, 1.28174
22570, -0.07117, -0.03833, 1.39221, 0.91553, 11.16943, 0.00000
22579, -0.04272, -0.01050, 1.49414, -2.68555, 28.93066, -3.66211
22588, 0.00562, 0.04822, 1.61719, -5.98145, 57.61719, -9.46045
22597, 0.08435, 0.08887, 1.70557, -9.94873, 94.66553, -21.05713
22606, 0.06531, 0.09412, 1.70813, -13.67187, 136.53564, -37.35352
22614, 0.03516, 0.11243, 1.72205, -19.89746, 178.28369, -54.19922
22623, -0.01013, 0.09412, 1.61072, -30.70068, 216.79687, -67.13867
22632, 0.01343, 0.06458, 1.57019, -45.53223, 249.02344, -74.21875
22641, 0.05408, 0.03833, 1.61841, -60.91309, 277.64893, -80.44434
22651, 0.04541, 0.07654, 1.62268, -58.95996, 320.73975, -79.40674
22660, 0.10217, 0.14612, 1.66992, -38.20801, 328.97949, -73.30322
22669, 0.26685, 0.26575, 1.68726, -7.81250, 333.43506, -72.38770
22678, 0.36963, 0.23071, 1.59546, 30.51758, 341.24756, -77.08740
22686, 0.36963, 0.23071, 1.59546, 71.04492, 339.66064, -86.97510
22695, 0.33154, 0.18445, 1.21692, 107.05566, 323.48633, -91.91895
22704, 0.35242, 0.18542, 1.04797, 137.63428, 299.07227, -88.25684
22713, 0.40039, 0.11023, 0.90491, 158.02002, 279.84619, -81.66504
22722, 0.40979, 0.03162, 0.71594, 165.71045, 269.89746, -74.34082
22730, 0.45654, -0.03650, 0.47656, 161.80420, 261.96289, -65.85693
22738, 0.45654, -0.03650, 0.47656, 148.01025, 246.21582, -53.16162
22746, 0.49390, -0.11902, 0.16626, 148.01025, 246.21582, -37.53662
22755, 0.53821, -0.20667, -0.07642, 122.80273, 191.71143, -16.17432
22764, 0.59839, -0.27112, -0.19861, 55.54199, 163.39111, 0.54932
22773, 0.61255, -0.28137, -0.15344, 24.35303, 141.78467, 13.54980
22782, 0.68164, -0.23914, -0.09399, 2.25830, 124.20654, 21.30127
22791, 0.66968, -0.19312, -0.07471, -10.07080, 106.44531, 23.92578
22800, 0.64258, -0.14063, -0.06958, -14.46533, 88.31787, 24.23096
22809, 0.64734, -0.11633, -0.06702, -13.48877, 70.67871, 23.49854
22818, 0.65210, -0.11157, -0.08276, -9.52148, 52.18506, 21.48438
22826, 0.64404, -0.10938, -0.11035, -3.96729, 35.76660, 18.18848
22835, 0.62793, -0.11658, -0.14331, 0.24414, 20.08057, 14.52637
22844, 0.60632, -0.11426, -0.18713, 1.64795, 4.94385, 12.51221
22852, 0.59521, -0.09778, -0.21338, -0.12207, -9.39941, 12.93945
22861, 0.60437, -0.10229, -0.25635, -4.27246, -24.96338, 15.01465
22869, 0.61902, -0.10352, -0.28040, -12.02393, -41.50391, 16.90674
22878, 0.63245, -0.10791, -0.28857, -23.86475, -56.88477, 17.27295
22887, 0.61609, -0.09155, -0.26709, -38.26904, -70.80078, 15.86914
22896, 0.59827, -0.08728, -0.24231, -51.57471, -84.65576, 15.68604
22905, 0.59937, -0.08911, -0.18164, -63.72070, -100.09766, 17.21191
22914, 0.57739, -0.08386, -0.10217, -72.14355, -114.86816, 19.16504
22923, 0.55859, -0.07886, -0.05115, -75.13428, -128.23486, 22.03369
22932, 0.54687, -0.08521, -0.01208, -74.34082, -142.82227, 27.34375
22940, 0.51538, -0.09021, 0.01221, -71.35010, -160.88867, 34.60693
22948, 0.51782, -0.10461, 0.04211, -67.56592, -181.57959, 44.18945
22957, 0.49780, -0.12036, 0.08276, -63.17139, -205.38330, 53.46680
22966, 0.45679, -0.09241, 0.19568, -59.81445, -230.65186, 61.52344
22975, 0.40613, -0.03296, 0.36096, -54.50439, -250.54932, 68.54248
22984, 0.42395, 0.03650, 0.54590, -45.41016, -262.39014, 72.69287
22992, 0.45557, 0.08850, 0.68652, -33.32520, -265.25879, 72.63184
23000, 0.47473, 0.12244, 0.77979, -19.95850, -261.96289, 67.44385
23009, 0.46985, 0.13831, 0.86841, -7.32422, -254.94385, 57.18994
23019, 0.44458, 0.14417, 0.96301, 5.06592, -244.62891, 45.71533
23028, 0.41492, 0.15344, 1.02661, 15.80811, -230.40771, 35.94971
23036, 0.38818, 0.14636, 1.03259, 26.48926, -213.19580, 28.86963
23044, 0.35901, 0.11584, 1.04138, 36.07178, -198.66943, 23.55957
23053, 0.28979, 0.07874, 1.03491, 42.23633, -189.94141, 19.16504
23061, 0.22302, 0.03857, 1.07227, 45.41016, -181.76270, 18.00537
23069, 0.17883, -0.01746, 1.08276, 47.24121, -170.65430, 22.94922
23078, 0.15344, -0.06494, 1.07397, 46.56982, -157.40967, 31.12793
23087, 0.13184, -0.07385, 1.08057, 43.15186, -145.81299, 39.24561
23096, 0.12048, -0.07385, 1.10754, 39.73389, -137.20703, 46.20361
23105, 0.12646, -0.05640, 1.14868, 37.29248, -129.08936, 51.57471
23113, 0.14795, -0.01233, 1.20581, 36.25488, -119.14063, 52.97852
23121, 0.18372, 0.03540, 1.22266, 37.53662, -107.84912, 49.62158
23129, 0.18372, 0.03540, 1.22266, 40.58838, -98.32764, 40.34424
23137, 0.20483, 0.06543, 1.21521, 40.58838, -98.32764, 27.22168
23145, 0.18042, 0.06458, 1.19324, 42.72461, -93.68896, 27.22168
23153, 0.13647, 0.03577, 1.16064, 40.83252, -88.56201, 14.28223
23161, 0.08582, 0.00024, 1.12329, 33.50830, -80.01709, 4.63867
23169, 0.06726, -0.03101, 1.11584, 20.50781, -68.60352, -0.97656
23177, 0.03003, -0.03516, 1.09473, 5.85937, -55.84717, -2.86865
23185, 0.02783, -0.03931, 1.09814, -7.44629, -46.38672, -3.84521
23193, 0.01501, -0.04053, 1.10828, -17.33398, -40.64941, -3.72314
23202, 0.01990, -0.04773, 1.12866, -20.69092, -36.98730, -2.74658
23210, 0.01428, -0.07324, 1.12585, -20.81299, -36.25488, -1.89209
23219, 0.00439, -0.08264, 1.13770, -19.16504, -35.94971, -0.36621
23227, 0.02051, -0.08887, 1.15100, -15.19775, -34.79004, 2.86865
23235, 0.01624, -0.07361, 1.14368, -9.64355, -32.77588, 5.61523
23243, 0.02222, -0.06677, 1.11646, -2.92969, -31.43311, 8.48389
23251, 0.02222, -0.06677, 1.09595, 2.80762, -31.98242, 10.68115
23259, 0.02405, -0.06982, 1.09595, 2.80762, -30.94482, 12.75635
23267, 0.01392, -0.07605, 1.07556, 4.76074, -30.94482, 12.75635
23275, 0.00476, -0.07813, 1.05945, 3.11279, -27.09961, 15.31982
23283, 0.00513, -0.08435, 1.06213, -0.97656, -22.52197, 18.18848
23291, 0.00769, -0.05383, 1.06006, -6.34766, -19.83643, 19.28711
23299, 0.01306, -0.05090, 1.10974, -13.30566, -13.97705, 19.40918
23308, 0.03687, -0.03882, 1.14282, -18.79883, -7.26318, 18.12744
23316, 0.03040, -0.03760, 1.15747, -24.59717, 0.42725, 15.56396
23324, 0.01208, -0.01257, 1.18726, -30.57861, 9.21631, 11.65771
23332, 0.01685, 0.00049, 1.20581, -38.08594, 20.14160, 6.16455
23340, 0.01233, 0.02637, 1.27197, -48.88916, 34.85107, -0.91553
23348, 0.07678, 0.07532, 1.32007, -66.83350, 55.78613, -11.47461
23356, 0.17737, 0.10706, 1.43433, -94.66553, 95.58105, -27.09961
23364, 0.17737, 0.10706, 1.52808, -124.02344, 146.48437, -48.21777
23372, 0.19214, 0.10205, 1.52808, -155.27344, 195.31250, -71.59424
23381, 0.23035, 0.19482, 1.69861, -161.56006, 243.28613, -91.61377
23389, 0.19592, 0.27148, 1.74658, -161.56006, 243.28613, -106.32324
23398, 0.18970, 0.29663, 1.73779, -140.68604, 302.73437, -120.84961
23407, 0.19775, 0.33826, 1.73987, -121.27686, 316.83350, -133.66699
23416, 0.16187, 0.37170, 1.59497, -101.50146, 329.10156, -138.30566
23425, 0.25574, 0.40100, 1.57825, -84.77783, 340.69824, -139.83154
23434, 0.35950, 0.36633, 1.49231, -69.15283, 355.04150, -144.53125
23442, 0.35950, 0.36633, 1.36731, -51.63574, 368.22510, -153.44238
23450, 0.37415, 0.32166, 1.34998, -51.63574, 368.22510, -160.70557
23458, 0.33582, 0.27930, 1.24463, -31.79932, 369.20166, -160.70557
23467, 0.33875, 0.30811, 1.22217, -5.43213, 355.40771, -158.63037
23476, 0.37256, 0.25684, 1.11340, 30.88379, 321.35010, -137.26807
23484, 0.41357, 0.20630, 0.97815, 71.47217, 318.35937, -137.26807
23493, 0.44287, 0.15576, 0.76562, 105.59082, 296.50879, -125.97656
23501, 0.44495, 0.03809, 0.46948, 129.94385, 271.17920, -111.32813
23509, 0.48901, -0.07324, 0.19360, 139.70947, 243.77441, -90.27100
23517, 0.52185, -0.15979, -0.03943, 136.53564, 213.74512, -64.88037
23526, 0.54919, -0.18396, -0.13318, 120.11719, 184.99756, -39.06250
23535, 0.60828, -0.17908, -0.15454, 96.92383, 165.71045, -16.72363
23543, 0.63770, -0.13330, -0.16260, 72.75391, 152.16064, -1.40381
23552, 0.68127, -0.09229, -0.16626, 51.26953, 141.60156, 7.32422
23562, 0.71716, -0.06592, -0.17126, 35.94971, 128.90625, 10.98633
23570, 0.71033, -0.03662, -0.15649, 27.34375, 112.79297, 11.53564
23579, 0.71436, -0.00891, -0.14697, 26.61133, 94.23828, 10.25391
23588, 0.72339, -0.01306, -0.16394, 30.63965, 74.03564, 8.23975
23596, 0.72278, -0.02441, -0.20825, 37.29248, 53.77197, 4.94385
23605, 0.71155, -0.02686, -0.23926, 42.23633, 33.14209, 1.70898
23614, 0.70325, -0.02161, -0.24548, 46.44775, 12.75635, -0.61035
23622, 0.69568, -0.00928, -0.25879, 51.33057, -7.14111, -2.68555
23631, 0.69409, -0.00500, -0.29590, 56.27441, -26.61133, -4.39453
23640, 0.68970, -0.00684, -0.32654, 57.55615, -44.06738, -5.92041
23649, 0.67603, -0.01257, -0.35010, 54.01611, -59.44824, -7.32422
23658, 0.67676, -0.03076, -0.36084, 46.50879, -73.36426, -7.01904
23666, 0.68604, -0.04016, -0.35706, 36.01074, -86.36475, -5.67627
23675, 0.68225, -0.04810, -0.34119, 23.43750, -99.73145, -5.18799
23684, 0.67187, -0.04858, -0.29468, 10.43701, -112.85400, -4.02832
23692, 0.64905, -0.04565, -0.24927, 0.73242, -126.58691, -1.28174
23701, 0.63501, -0.05261, -0.19165, -5.18799, -143.73779, 3.66211
23709, 0.61047, -0.06958, -0.13525, -8.91113, -163.39111, 10.13184
23718, 0.57776, -0.07690, -0.07129, -10.55908, -182.18994, 17.76123
23727, 0.54236, -0.08948, -0.02991, -10.92529, -200.01221, 26.18408
23736, 0.51782, -0.09314, 0.01343, -10.62012, -217.10205, 36.07178
23745, 0.50061, -0.07800, 0.09351, -12.39014, -233.88672, 45.41016
23753, 0.48401, -0.03650, 0.18127, -17.57813, -247.74170, 52.00195
23762, 0.48828, 0.00867, 0.28235, -25.51270, -255.06592, 55.60303
23771, 0.53137, 0.05823, 0.42554, -34.54590, -256.34766, 55.23682
23780, 0.57043, 0.11682, 0.56604, -41.32080, -253.23486, 36.74316
