Time,Ax,Ay,Az,Gx,Gy,Gz
23350,3.0376,0.55261,0.57886,-4.3335,44.06738,-19.9585
23358,3.12744,0.73682,0.54077,-7.93457,70.67871,-30.63965
23367,3.13391,0.88928,0.52332,-13.12256,88.74512,-45.47119
23375,3.13391,0.95178,0.47644,-14.89258,95.70313,-63.5376
23383,3.047,0.95056,0.47644,-12.39014,92.22412,-83.6792
23391,2.86548,0.90332,0.39392,-12.39014,92.22412,-83.6792
23400,2.59314,0.77649,0.32056,-9.8877,81.97021,-115.29541
23408,2.31396,0.59729,0.29297,-8.54492,68.60352,-115.29541
23417,2.01025,0.43091,0.29053,-6.71387,54.80957,-119.81201
23425,1.71973,0.26208,0.29309,-3.96729,42.60254,-115.05127
23434,1.4585,0.13562,0.30286,-0.79346,32.71484,-100.28076
23443,1.22974,0.09338,0.34192,2.80762,25.14648,-77.57568
23451,1.0575,0.10388,0.38916,8.11768,20.87402,-50.90332
23459,0.9021,0.15857,0.41309,15.44189,20.87402,-27.03857
23467,0.76624,0.23621,0.42017,22.2168,23.13232,-8.42285
23476,0.69983,0.35828,0.43408,27.40479,26.42822,3.90625
23484,0.65442,0.45715,0.41772,32.59277,31.31104,5.37109
23492,0.59656,0.47095,0.37427,37.17041,34.91211,-3.479
23501,0.48608,0.42224,0.32935,41.50391,33.93555,-16.23535
23510,0.36182,0.34058,0.2804,46.20361,28.74756,-26.55029
23519,0.23059,0.26501,0.25085,51.75781,20.44678,-31.31104
23527,0.08411,0.20264,0.22791,57.80029,11.2915,-29.96826
23535,-0.0437,0.17639,0.23022,63.5376,2.99072,-22.94922
23544,-0.09497,0.21997,0.26819,67.56592,-2.86865,-14.4043
23553,-0.10986,0.32239,0.32532,72.99805,-2.68555,-12.08496
23562,-0.08191,0.38391,0.34521,81.97021,2.50244,-19.89746
23570,-0.08325,0.40137,0.31335,93.62793,9.39941,-37.29248
23579,-0.10864,0.35107,0.25476,103.39355,15.44189,-59.021
23588,-0.17883,0.26758,0.20447,108.88672,21.66748,-78.97949
23597,-0.25305,0.20166,0.16284,111.02295,29.23584,-91.61377
23605,-0.31641,0.1228,0.09729,108.58154,40.03906,-94.84863
23613,-0.35657,0.08044,0.07178,98.81592,58.1665,-90.33203
23622,-0.33386,0.04187,0.0719,82.33643,82.33643,-79.77295
23631,-0.30579,0.07642,0.09167,64.81934,110.90088,-65.979
23639,-0.20642,0.08997,0.07996,50.53711,138.97705,-51.81885
23648,-0.12585,0.12622,0.04285,40.2832,163.26904,-42.23633
23656,-0.03503,0.13599,-0.02124,31.49414,179.01611,-36.25488
23665,0.06885,0.12256,-0.09985,21.78955,186.21826,-32.04346
23674,0.14722,0.10303,-0.18799,10.49805,187.07275,-28.25928
23683,0.28625,-0.0022,-0.28003,-1.28174,183.22754,-21.48438
23692,0.41602,-0.05872,-0.33411,-14.4043,172.05811,-11.2915
23700,0.56641,-0.11047,-0.37219,-24.10889,153.68652,4.3335
23708,0.73828,-0.10168,-0.37781,-29.1748,126.70898,21.72852
23716,0.87524,-0.03418,-0.33496,-31.00586,90.69824,35.46143
23724,0.99292,0.08105,-0.23767,-29.72412,45.04395,45.41016
23732,1.09631,0.1283,-0.16785,-23.19336,-4.45557,51.2085
23740,1.12756,0.08557,-0.15491,-14.46533,-54.56543,48.21777
23748,1.13684,0.08557,-0.15491,-9.70459,-102.17285,43.45703
23756,1.10352,0.00488,-0.15723,-9.70459,-102.17285,43.45703
23764,1.01416,-0.04187,-0.10828,-13.5498,-140.31982,44.49463
23772,0.92773,-0.05139,0.00818,-26.18408,-162.53662,53.28369
23780,0.85229,-0.00159,0.16223,-43.15186,-167.66357,67.81006
23788,0.84937,0.04358,0.2865,-57.92236,-161.13281,86.30371
23796,0.87744,0.12366,0.37158,-68.29834,-150.02441,106.44531
23804,0.89319,0.26611,0.44031,-74.27979,-137.93945,123.35205
23812,0.90576,0.35559,0.41602,-74.58496,-130.98145,134.94873
23820,0.87695,0.43005,0.34302,-73.7915,-127.01416,138.79395
23828,0.8551,0.50586,0.30615,-77.33154,-124.93896,135.00977
23836,0.81384,0.52527,0.2749,-82.33643,-127.13623,125.97656
23844,0.81384,0.52527,0.2749,-86.42578,-132.99561,114.68506
23852,0.73792,0.53894,0.25671,-86.42578,-141.29639,104.12598
23860,0.68469,0.52344,0.25195,-89.17236,-141.29639,104.12598
23868,0.66772,0.51025,0.26501,-91.91895,-151.06201,96.49658
23876,0.66553,0.56775,0.33704,-95.09277,-157.34863,92.46826
23884,0.70032,0.62061,0.39856,-94.66553,-157.83691,91.12549
23892,0.79663,0.58838,0.40356,-90.88135,-154.05273,87.40234
23900,0.84009,0.55078,0.38611,-90.20996,-145.20264,76.11084
23908,0.86499,0.47546,0.36658,-93.07861,-132.01904,60.72998
23916,0.86487,0.35547,0.3363,-96.31348,-119.2627,45.59326
23924,0.84229,0.21899,0.30994,-98.02246,-109.19189,32.04346
23932,0.81714,0.10254,0.2666,-96.49658,-101.98975,22.3999
23940,0.80359,-0.00073,0.24951,-93.75,-96.31348,16.11328
23948,0.80359,-0.00073,0.24951,-89.96582,-92.28516,11.47461
23956,0.83752,-0.07544,0.27283,-89.96582,-92.28516,11.47461
23965,0.86816,-0.09888,0.27783,-84.35059,-81.72607,3.60107
23974,0.94971,-0.16064,0.26526,-76.78223,-72.08252,-0.97656
23983,1.05762,-0.22729,0.4303,-75.01221,-59.44824,-3.60107
23992,1.44275,-0.41138,0.51599,-66.89453,-47.24121,-3.84521
24001,1.71472,-0.48035,0.61865,-52.06299,-34.97314,-2.13623
24009,1.71472,-0.48035,0.61865,-32.22656,-22.03369,0.97656
24018,2.00281,-0.45325,0.72339,-12.51221,-9.82666,6.10352
24028,2.63196,-0.28064,0.79712,2.56348,2.0752,10.86426
24037,2.90759,-0.00476,0.88525,15.25879,14.77051,11.71875
24045,3.06848,0.27161,0.88611,28.74756,28.38135,5.00488
24054,3.09082,0.45874,0.80383,38.87939,43.51807,-11.41357
24063,3.01331,0.50952,0.67664,41.44287,59.021,-35.27832
24072,2.87256,0.47961,0.56958,37.90283,71.89941,-59.32617
24080,2.70203,0.42493,0.50854,34.36279,77.33154,-76.47705
24088,2.53357,0.37732,0.46448,33.81348,74.40186,-86.24268
24096,2.53357,0.37732,0.46448,35.94971,65.979,-92.22412
24104,2.36865,0.36597,0.44006,35.94971,54.93164,-97.53418
24112,2.21021,0.34436,0.43896,37.29248,54.93164,-97.53418
24121,2.03088,0.33252,0.46863,37.29248,44.49463,-103.69873
24129,1.82947,0.30078,0.48523,38.20801,35.46143,-108.70361
24137,1.61963,0.25354,0.46899,39.61182,30.15137,-111.51123
24145,1.41309,0.22498,0.44263,40.1001,29.72412,-110.04639
24153,1.23767,0.23096,0.42322,39.30664,33.08105,-102.35596
24161,1.09875,0.26611,0.40015,39.18457,37.78076,-91.06445
24169,0.96765,0.32043,0.36475,41.1377,41.99219,-78.73535
24177,0.84668,0.38904,0.32996,43.82324,44.06738,-67.62695
24185,0.73584,0.44897,0.29187,46.44775,43.88428,-60.30273
24193,0.60474,0.47388,0.24109,49.43848,41.68701,-58.77686
24202,0.46423,0.47192,0.20337,51.33057,36.86523,-60.66895
24211,0.33362,0.43542,0.17773,53.58887,29.1748,-63.17139
24219,0.2135,0.39514,0.15979,57.12891,19.47021,-64.33105
24228,0.09314,0.37073,0.15833,61.15723,8.91113,-64.63623
24236,0.00427,0.3446,0.18506,65.67383,0.24414,-63.5376
24244,-0.08948,0.30542,0.19653,70.61768,-6.5918,-61.21826
24253,-0.17981,0.28625,0.23437,75.01221,-10.62012,-58.04443
24261,-0.17981,0.28625,0.23437,79.28467,-10.86426,-53.03955
24270,-0.24341,0.44385,0.3905,85.26611,-5.49316,-49.68262
24279,-0.25427,0.46338,0.41394,94.90967,8.36182,-52.91748
24288,-0.29077,0.44775,0.38855,104.91943,27.70996,-61.21826
24297,-0.31506,0.38977,0.33411,112.06055,49.37744,-67.68799
24306,-0.34143,0.32739,0.2594,113.7085,73.54736,-69.39697
24315,-0.35022,0.26416,0.17944,109.31396,98.87695,-64.88037
24323,-0.33313,0.22815,0.11487,100.3418,123.22998,-54.07715
24332,-0.27551,0.21057,0.07495,89.59961,143.18848,-38.14697
24340,-0.18311,0.22314,0.05493,80.44434,156.49414,-20.32471
24348,-0.18311,0.22314,0.03052,74.40186,163.39111,-5.7373
24356,-0.08276,0.27783,0.03052,74.40186,165.16113,3.11279
24364,0.0592,0.31091,-0.00366,69.70215,165.16113,3.11279
24372,0.20605,0.28015,-0.07654,64.88037,161.8042,5.31006
24380,0.34253,0.21375,-0.16211,57.9834,151.7334,2.13623
24388,0.49219,0.06958,-0.25513,46.56982,136.1084,-3.17383
24396,0.58716,-0.05566,-0.30688,30.39551,117.73682,-7.69043
24404,0.68152,-0.18982,-0.31116,14.22119,98.44971,-6.53076
24412,0.77905,-0.30396,-0.32751,5.31006,75.92773,2.01416
24420,0.87061,-0.35754,-0.33313,3.479,50.23193,17.51709
24428,0.96399,-0.41968,-0.40698,6.46973,21.72852,36.07178
24436,0.98767,-0.42688,-0.47021,7.14111,-7.38525,52.12402
24444,1.00049,-0.38171,-0.4812,2.2583,-37.23145,69.70215
24452,1.00049,-0.38171,-0.4812,-7.50732,-68.66455,89.53857
24460,1.01575,-0.25232,-0.41882,-7.50732,-68.66455,106.81152
24468,1.02954,-0.06348,-0.28748,-20.99609,-96.80176,106.81152
24476,1.05835,0.13416,-0.09644,-35.40039,-120.05615,117.85889
24484,1.08069,0.32617,0.12268,-46.32568,-139.70947,123.90137
24492,1.08496,0.46509,0.30518,-51.51367,-156.55518,125.24414
24500,1.02551,0.5415,0.39636,-50.96436,-168.45703,121.21582
24508,0.95337,0.54028,0.41882,-49.49951,-174.74365,114.62402
24516,0.85547,0.52173,0.43579,-52.06299,-176.02539,107.17773
24524,0.75415,0.49951,0.44861,-57.00684,-173.46191,101.37939
24532,0.6731,0.46838,0.45605,-61.95068,-167.23633,98.2666
24541,0.59375,0.46118,0.46143,-67.38281,-158.20312,95.70313
24549,0.54639,0.48474,0.49182,-71.41113,-146.91162,94.05518
24557,0.51599,0.50671,0.48889,-70.67871,-134.0332,92.10205
24565,0.51599,0.50671,0.48889,-66.95557,-121.27686,88.80615
24573,0.50879,0.51135,0.43506,-66.95557,-121.27686,83.00781
24581,0.51843,0.47449,0.3634,-64.39209,-108.52051,83.00781
24589,0.526,0.44617,0.32324,-64.5752,-97.16797,75.50049
24597,0.54565,0.42175,0.30347,-65.67383,-86.05957,69.51904
24605,0.56384,0.39343,0.276,-65.49072,-74.52393,64.45313
24614,0.60095,0.36316,0.24438,-63.65967,-63.59863,60.72998
24623,0.62976,0.34033,0.20154,-61.70654,-54.01611,57.06787
24631,0.66248,0.31409,0.14966,-59.32617,-44.7998,52.30713
24640,0.68823,0.28857,0.10828,-58.95996,-37.04834,45.41016
24650,0.73523,0.26257,0.09167,-60.60791,-31.49414,37.17041
24661,0.79517,0.24768,0.17786,-62.25586,-28.44238,19.77539
24670,0.96606,0.16797,0.20605,-59.021,-29.35791,7.44629
24679,1.08716,0.03479,0.26404,-56.15234,-27.89307,-4.3335
24688,1.25574,-0.13525,0.32458,-53.52783,-23.31543,-11.90186
24697,1.46692,-0.24377,0.401,-51.94092,-14.95361,-13.42773
24705,1.74146,-0.27466,0.49817,-50.04883,-3.35693,-7.56836
24714,2.07568,-0.21936,0.58289,-44.25049,10.92529,2.31934
24722,2.40747,-0.11023,0.59424,-34.48486,23.01025,10.62012
24731,2.67957,0.02527,0.61023,-26.24512,30.27344,12.39014
24740,2.87195,0.16675,0.64429,-20.93506,30.88379,7.14111
24749,2.96008,0.28906,0.66174,-14.83154,26.48926,-2.80762
24758,2.96289,0.37134,0.66443,-10.0708,18.73779,-15.99121
24766,2.8894,0.42725,0.66418,-6.7749,11.04736,-31.06689
24774,2.79565,0.42041,0.65332,-3.2959,5.24902,-44.92188
24782,2.79199,0.42041,0.65332,-0.61035,1.83105,-56.15234
24791,2.64771,0.40491,0.62695,1.09863,1.52588,-63.59863
24800,2.49866,0.34985,0.56763,1.58691,3.05176,-69.21387
24808,2.33728,0.34985,0.56763,3.17383,3.2959,-74.09668
24817,2.16541,0.32434,0.53906,6.16455,0.97656,-78.30811
24826,1.98865,0.2428,0.48022,10.0708,-2.86865,-81.29883
24835,1.57678,0.22522,0.46216,14.22119,-7.56836,-81.97021
24844,1.35974,0.22583,0.4397,18.85986,-10.68115,-80.99365
24852,1.35974,0.22583,0.39539,24.59717,-11.84082,-76.66016
24861,0.98193,0.23328,0.35535,30.39551,-9.52148,-69.33594
24869,0.98193,0.23328,0.35535,34.17969,-5.12695,-60.11963
24877,0.79907,0.2511,0.30505,34.17969,-5.12695,-60.11963
24885,0.63623,0.276,0.27686,37.41455,1.09863,-49.92676
24894,0.49902,0.30542,0.25305,39.30664,7.99561,-39.85596
24902,0.36548,0.36255,0.24927,41.25977,14.77051,-32.34863
24911,0.24939,0.43018,0.25659,44.18945,21.72852,-28.86963
24920,0.18726,0.45056,0.25012,50.04883,30.63965,-31.25
24929,0.11462,0.41345,0.19714,57.00684,40.03906,-40.22217
24937,0.02588,0.33435,0.13379,61.88965,48.15674,-52.67334
24945,-0.0625,0.23315,0.08826,63.5376,53.03955,-63.11035
24954,-0.1543,0.16125,0.08313,62.68311,55.66406,-68.72559
24962,-0.22498,0.10303,0.09399,62.13379,57.55615,-69.45801
24971,-0.27515,0.05994,0.12012,62.07275,59.08203,-65.7959
24980,-0.29846,0.04114,0.1626,62.5,62.31689,-58.65479
24989,-0.29761,0.05762,0.2207,64.51416,68.48145,-50.10986
24997,-0.28406,0.09399,0.26819,67.68799,77.88086,-42.41943
25005,-0.26123,0.16248,0.30237,70.43457,92.46826,-38.26904
25013,-0.21021,0.2074,0.31128,71.96045,114.37988,-38.08594
25022,-0.14734,0.19983,0.26355,71.3501,141.78467,-41.07666
25031,-0.05835,0.1532,0.18262,67.07764,168.94531,-42.96875
25040,0.06384,0.15674,0.15735,58.83789,194.2749,-42.48047
25048,0.2196,0.14587,0.13135,51.14746,214.96582,-40.46631
25057,0.39587,0.11426,0.09253,47.42432,228.02734,-35.5835
25066,0.61719,0.05444,0.01733,46.69189,231.87256,-26.9165
25075,0.77856,0.03699,-0.10742,48.03467,229.18701,-16.60156
25083,0.89478,0.00903,-0.3075,49.43848,223.63281,-6.7749
25092,0.96521,-0.02185,-0.52576,48.03467,213.07373,3.2959
25100,1.09387,-0.07983,-0.66785,40.64941,187.98828,18.61572
25109,1.24207,-0.01416,-0.63672,29.54102,139.34326,37.29248
25117,1.38049,0.08179,-0.5022,25.08545,70.80078,53.95508
25126,1.4281,0.14966,-0.37024,31.67725,-7.69043,62.01172
25134,1.3822,0.25024,-0.18713,40.34424,-80.99365,65.36865
25142,1.32922,0.35217,-0.03271,44.31152,-134.0332,69.94629
25151,1.24207,0.41553,0.09155,38.26904,-158.26416,71.89941
25160,1.16052,0.41675,0.20422,19.40918,-154.72412,69.33594
25169,1.0614,0.36084,0.29517,-4.69971,-135.0708,65.55176
25178,0.95361,0.30603,0.3634,-25.63477,-114.31885,63.78174
25187,0.80701,0.27539,0.38281,-37.10938,-101.68457,66.22314
25196,0.66809,0.25574,0.37598,-39.97803,-99.06006,71.96045
25204,0.5354,0.26038,0.35535,-39.61182,-103.6377,79.40674
25212,0.43835,0.28967,0.3501,-37.35352,-110.71777,86.12061
25221,0.36865,0.30823,0.32373,-33.99658,-117.37061,90.271
25229,0.30347,0.32605,0.27844,-31.67725,-121.58203,91.36963
25238,0.2583,0.33606,0.23535,-30.82275,-122.49756,90.33203
25246,0.23437,0.32922,0.19812,-30.70068,-120.72754,87.46338
25255,0.21692,0.30957,0.14465,-31.43311,-118.95752,82.6416
25263,0.20142,0.28455,0.1012,-32.83691,-116.51611,75.43945
25271,0.21387,0.24731,0.07385,-34.91211,-112.73193,66.58936
25279,0.21753,0.18469,0.02698,-37.71973,-109.375,56.51855
25287,0.21033,0.1228,-0.01465,-40.16113,-104.30908,47.11914
25296,0.21777,0.07129,-0.04602,-41.62598,-98.32764,40.58838
25305,0.22241,0.06189,-0.06958,-43.82324,-94.23828,37.41455
25314,0.24902,0.07544,-0.06287,-46.08154,-89.53857,36.07178
25323,0.30505,0.08142,-0.05505,-47.24121,-85.38818,34.97314
25331,0.37134,0.11633,-0.03015,-46.63086,-81.05469,31.67725
25340,0.42004,0.1106,-0.03687,-46.26465,-78.00293,26.36719
25349,0.47034,0.09009,-0.0354,-47.48535,-74.03564,19.71436
25358,0.54529,0.06079,0.0061,-49.56055,-68.17627,13.24463
25366,0.66113,-0.0072,0.05115,-51.57471,-63.59863,7.69043
25375,0.80688,-0.12561,0.08032,-51.51367,-59.81445,3.11279
25384,1.01062,-0.2384,0.14673,-51.94092,-57.18994,2.13623
25393,1.27588,-0.30945,0.24829,-50.59814,-55.60303,7.99561
25401,1.65942,-0.33936,0.38477,-45.16602,-55.54199,21.85059
25410,2.09009,-0.24475,0.5105,-34.48486,-56.33545,37.04834
25419,2.5542,-0.05701,0.63708,-22.64404,-55.05371,48.46191
25427,2.99695,0.22485,0.81604,-12.81738,-47.97363,56.39648
25436,3.33813,0.60242,0.97644,-4.3335,-34.79004,58.47168
25444,3.58447,0.95166,1.04077,5.7373,-16.41846,51.02539
25453,3.69202,1.17419,0.98645,13.79395,6.16455,29.84619
25461,3.66772,1.22998,0.84277,15.86914,29.66309,-1.09863
25469,3.66772,1.16748,0.69165,12.81738,44.7998,-34.11865
25478,3.24414,1.06299,0.57947,9.0332,48.0957,-64.7583
25486,3.24414,1.06299,0.57947,7.87354,41.99219,-89.4165
25494,2.91089,0.91504,0.53064,7.87354,41.99219,-106.50635
25502,2.55591,0.73486,0.49902,11.47461,31.55518,-106.50635
25510,2.23279,0.55273,0.48181,15.99121,22.15576,-114.86816
25518,1.97791,0.36768,0.50256,18.55469,19.89746,-115.29541
25527,1.72559,0.22913,0.51758,20.44678,21.1792,-106.87256
25536,1.48645,0.12988,0.52612,23.49854,23.55957,-89.84375
25545,1.30066,0.14526,0.5686,27.83203,27.83203,-65.61279
25553,1.16309,0.20593,0.58313,33.5083,33.5083,-41.50391
25561,1.00012,0.32812,0.57812,39.18457,42.78564,-26.55029
25569,0.88525,0.44177,0.56714,44.31152,54.07715,-18.9209
25578,0.76855,0.51001,0.5083,47.79053,64.20898,-19.59229
25587,0.651,0.53333,0.44995,50.84229,74.52393,-28.62549
25595,0.52148,0.50317,0.37195,52.97852,80.87158,-41.38184
25603,0.35632,0.46118,0.30139,55.41992,81.23779,-54.50439
25611,0.16772,0.42151,0.25,59.2041,76.59912,-65.06348
25620,-0.02112,0.40015,0.22339,65.30762,70.55664,-71.71631
25629,-0.14917,0.35413,0.19629,73.66943,64.63623,-75.25635
25638,-0.25696,0.36426,0.18665,81.29883,59.87549,-79.28467
25647,-0.32202,0.39575,0.19495,87.70752,58.53271,-86.12061
25655,-0.37097,0.42102,0.20459,92.22412,61.2793,-96.98486
25663,-0.44617,0.41699,0.19031,94.54346,67.26074,-111.26709
25672,-0.52539,0.36304,0.16199,94.66553,76.47705,-124.57275
25680,-0.60449,0.30701,0.12024,92.65137,86.9751,-133.42285
25689,-0.63037,0.23267,0.07837,86.85303,101.31836,-135.68115
25698,-0.61792,0.16992,0.05286,78.00293,118.83545,-131.22559
25706,-0.5647,0.12695,0.03137,69.15283,135.62012,-123.10791
25715,-0.49097,0.09497,-0.01331,63.7207,148.19336,-112.854
25723,-0.38367,0.06104,-0.07495,59.69238,152.70996,-101.62354
25731,-0.26904,0.0459,-0.11084,54.38232,148.37646,-91.91895
25739,-0.11804,-0.02295,-0.14636,50.04883,137.20703,-83.49609
25747,-0.11804,-0.1167,-0.21155,48.0957,120.91064,-77.51465
25755,-0.00769,-0.1123,-0.21155,32.4707,100.21973,-70.92285
25763,0.09204,-0.23828,-0.32031,44.7998,100.21973,-70.92285
25772,0.21985,-0.35266,-0.39893,36.01074,79.46777,-43.45703
25781,0.37488,-0.41602,-0.41309,20.75195,40.1001,-17.21191
25789,0.53772,-0.45081,-0.40735,5.92041,40.1001,-17.21191
25797,0.6748,-0.36072,-0.33044,-6.16455,18.18848,5.79834
25805,0.81311,-0.2019,-0.22986,-13.42773,-7.87354,28.93066
25813,0.96265,-0.05212,-0.13757,-16.78467,-36.49902,48.88916
25822,1.0769,-0.01672,-0.09912,-18.37158,-65.06348,59.32617
25831,1.10876,-0.0564,-0.09192,-22.09473,-91.79688,59.14307
25839,1.08765,-0.08801,-0.05933,-31.00586,-114.31885,60.2417
25847,1.08521,-0.07556,0.03564,-43.94531,-131.10352,71.16699
25855,1.09888,-0.02209,0.15576,-56.39648,-140.68604,88.80615
25864,1.13293,0.08398,0.2865,-67.0166,-144.16504,110.90088
25872,1.17371,0.24133,0.40662,-75.25635,-143.12744,132.14111
25880,1.2002,0.35425,0.46008,-78.85742,-141.05225,147.09473
25888,1.18787,0.41357,0.47656,-80.3833,-139.89258,153.32031
25897,1.13513,0.43018,0.46851,-80.99365,-139.95361,153.13721
25905,1.03662,0.43726,0.44629,-82.03125,-141.17432,149.41406
25913,0.94214,0.43811,0.44861,-82.58057,-141.47949,144.59229
25921,0.82605,0.43384,0.44604,-81.72607,-141.41846,139.28223
25929,0.82605,0.43384,0.44604,-78.36914,-139.77051,134.76562
25938,0.72998,0.43896,0.41931,-74.27979,-135.98633,129.88281
25946,0.66187,0.42798,0.42053,-74.27979,-135.98633,123.65723
25954,0.60364,0.42651,0.40295,-71.96045,-129.27246,123.65723
25962,0.57056,0.43701,0.39941,-72.32666,-120.42236,117.98096
25970,0.56567,0.4491,0.40588,-72.20459,-108.70361,112.79297
25978,0.59082,0.4491,0.3833,-70.73975,-95.88623,106.32324
25986,0.63562,0.4397,0.37451,-69.03076,-82.15332,96.98486
25994,0.6731,0.41602,0.36584,-65.979,-68.42041,83.98438
26003,0.70105,0.34204,0.32288,-60.54688,-54.56543,68.2373
26011,0.73291,0.23474,0.25989,-55.78613,-40.71045,53.28369
26020,0.75549,0.14697,0.21497,-53.6499,-27.83203,40.03906
26029,0.76135,0.05432,0.15039,-52.67334,-16.8457,29.35791
26037,0.75708,0.0177,0.13147,-52.00195,-7.8125,20.38574
26045,0.80139,-0.03503,0.12451,-49.92676,-2.13623,15.68604
26054,0.85913,-0.06799,0.12561,-44.92188,-0.18311,12.20703
26062,0.92126,-0.14819,0.08118,-37.35352,-0.73242,7.50732
26070,0.98657,-0.21082,0.073,-33.08105,0,-0.97656
26078,1.08179,-0.29407,0.11987,-33.20313,0.54932,-8.91113
26086,1.26929,-0.39014,0.20166,-32.53174,0.42725,-14.16016
26095,1.51624,-0.50928,0.27991,-27.83203,-1.89209,-13.3667
26103,1.51624,-0.50928,0.27991,-21.85059,-4.5166,-8.97217
26112,1.81982,-0.47229,0.59216,-12.146,-9.0332,1.09863
26121,2.57996,-0.29431,0.75134,2.0752,-15.68604,12.81738
26129,2.57996,-0.29431,0.75134,16.6626,-18.43262,17.8833
26137,2.92639,-0.0647,0.92969,16.6626,-18.43262,11.77979
26145,3.14026,0.18225,1.07092,29.78516,-15.56396,11.77979
26154,3.2627,0.41553,1.17297,40.2832,-7.87354,-3.479
26163,3.3031,0.5863,1.24329,46.02051,4.08936,-47.30225
26171,3.25293,0.70789,1.28333,48.40088,20.44678,-47.30225
26179,3.09167,0.73511,1.23718,51.26953,38.45215,-70.86182
26187,2.84277,0.68384,1.10901,54.87061,55.66406,-91.18652
26196,2.55652,0.57104,0.95496,56.64063,70.73975,-105.16357
26204,2.27148,0.45898,0.8092,57.00684,80.3833,-112.73193
26212,2.00562,0.34607,0.69043,57.61719,84.22852,-114.68506
26221,1.76123,0.25867,0.59851,59.32617,82.4585,-110.83984
26229,1.53003,0.21753,0.52051,62.37793,77.02637,-101.62354
26237,1.33936,0.27734,0.4895,65.73486,70.73975,-88.25684
26245,1.20166,0.36731,0.46008,69.45801,66.77246,-75.62256
26253,1.06506,0.43103,0.40503,73.24219,65.61279,-68.90869
26261,0.91565,0.48389,0.34094,74.27979,66.52832,-67.81006
26269,0.78052,0.47327,0.29004,73.05908,68.60352,-69.33594
26278,0.6416,0.4502,0.25024,71.22803,69.82422,-71.71631
26286,0.49854,0.44714,0.22668,69.15283,70.3125,-74.09668
26294,0.49854,0.44714,0.22668,67.74902,71.5332,-75.25635
26302,0.36755,0.44556,0.20007,67.74902,71.5332,-75.25635
26310,0.22083,0.448,0.17029,67.26074,72.87598,-75.56152
26318,0.07776,0.43909,0.13354,67.81006,72.3877,-73.91357
26326,-0.05725,0.43042,0.08862,69.82422,68.48145,-70.49561
26335,-0.17932,0.44617,0.06921,71.10596,62.07275,-67.50488
26343,-0.26685,0.49255,0.0946,71.89941,55.17578,-65.7959
26352,-0.30469,0.56482,0.14246,73.6084,49.43848,-68.54248
26361,-0.32922,0.62854,0.18311,78.00293,47.24121,-78.24707
26370,-0.38171,0.62598,0.18396,83.55713,48.52295,-93.68896
26379,-0.43713,0.58801,0.13354,89.84375,52.97852,-109.80225
26388,-0.51062,0.51111,0.052,91.97998,58.83789,-122.49756
26396,-0.56421,0.4176,-0.00916,85.69336,67.74902,-127.62451
26404,-0.59644,0.36218,-0.01685,74.21875,80.01709,-123.84033
26412,-0.57141,0.32458,-0.00781,65.24658,94.29932,-112.30469
26421,-0.51611,0.28003,-0.03796,62.07275,107.2998,-96.80176
26430,-0.43091,0.25098,-0.08325,62.01172,115.47852,-79.3457
26439,-0.29797,0.24512,-0.11267,60.79102,118.53027,-62.31689
26448,-0.16663,0.20813,-0.17383,58.59375,114.44092,-48.03467
26457,-0.0332,0.15112,-0.21875,54.01611,102.84424,-37.41455
26466,0.06555,0.08923,-0.23401,45.71533,85.14404,-29.47998
26475,0.14832,0.02063,-0.22632,37.04834,63.29346,-19.40918
26484,0.21997,-0.06873,-0.21265,29.11377,39.00146,-7.50732
26492,0.28638,-0.19849,-0.19897,21.3623,14.52637,5.85937
26501,0.35181,-0.30945,-0.17053,13.06152,-8.66699,23.37646
26510,0.4187,-0.35327,-0.11145,4.63867,-30.88379,45.8374
26519,0.5022,-0.35107,-0.05042,-3.17383,-51.45264,72.75391
26528,0.56946,-0.36755,-0.02417,-10.86426,-67.93213,118.4082
26537,0.66052,-0.422,0.01782,-36.19385,-87.89063,138.42773
26546,0.72375,-0.41956,0.07727,-46.20361,-95.52002,165.40527
26555,0.87036,-0.33398,0.35205,-55.17578,-102.47803,197.26562
26564,1.33069,0.13391,0.47205,-58.28857,-112.42676,226.86768
26573,1.51331,0.4314,0.59241,-58.22754,-123.84033,243.59131
26582,1.6925,0.68396,0.67517,-56.27441,-133.36182,244.87305
26591,1.80212,0.79736,0.6925,-55.17578,-140.01465,229.67529
26600,1.80542,0.76001,0.67358,-56.88477,-144.59229,202.45361
26609,1.71484,0.63818,0.63232,-59.63135,-148.98682,175.04883
26618,1.6123,0.53906,0.58862,-62.68311,-152.34375,154.05273
26627,1.52393,0.47571,0.57104,-65.24658,-152.46582,139.09912
26635,1.45728,0.44641,0.53394,-65.36865,-150.08545,127.74658
26644,1.3988,0.42749,0.48914,-64.88037,-144.65332,117.85889
26653,1.35974,0.39319,0.43823,-64.39209,-136.90186,106.99463
26662,1.2915,0.33105,0.37708,-64.14795,-127.80762,92.16309
26671,1.19751,0.21887,0.32654,-64.51416,-118.4082,74.58496
26679,1.0885,0.11584,0.28479,-64.14795,-108.52051,57.9834
26688,0.99854,-0.00159,0.23352,-63.04932,-98.81592,43.51807
26697,0.90649,-0.08179,0.20642,-62.25586,-88.43994,30.27344
26707,0.83801,-0.13916,0.19006,-61.15723,-78.06396,18.24951
26716,0.77478,-0.18005,0.18274,-58.53271,-68.35938,6.16455
