Time, Ax, Ay, Az, Gx, Gy, Gz
20940, -0.50415, -0.96057, -0.06726, -268.55469, -267.82227, -76.35498
20949, -0.59973, -0.95361, 0.14844, -320.49561, -305.35889, -24.29199
20958, -0.68201, -0.86792, 0.39758, -366.94336, -338.98926, 31.86035
20967, -0.70129, -0.70349, 0.67908, -404.11377, -365.05127, 88.07373
20976, -0.71570, -0.48499, 0.97583, -431.03027, -380.37109, 139.77051
20984, -0.63940, -0.20203, 1.25964, -448.91357, -381.65283, 185.72998
20995, -0.54480, 0.15222, 1.53577, -458.19092, -366.14990, 220.21484
21004, -0.47644, 0.45874, 1.74084, -456.48193, -332.27539, 242.24854
21013, -0.43323, 0.68384, 1.89014, -440.67383, -285.64453, 252.07520
21022, -0.50208, 0.80017, 1.97913, -407.77588, -233.94775, 252.99072
21031, -0.63464, 0.84216, 2.03784, -356.75049, -185.85205, 252.31934
21040, -0.77185, 0.84106, 2.11829, -289.00146, -140.86914, 254.88281
21052, -0.99036, 0.89001, 2.25208, -126.40381, -35.03418, 267.51709
21060, -1.03271, 0.99036, 2.25415, -45.34912, 33.93555, 271.05713
21069, -1.03271, 1.12659, 2.17505, 23.01025, 114.68506, 270.32471
21078, -1.01489, 1.29895, 2.08691, 78.43018, 201.96533, 261.16943
21086, -0.93494, 1.47607, 1.92395, 125.36621, 282.89795, 240.60059
21095, -0.85327, 1.70215, 1.71875, 169.00635, 341.43066, 207.39746
21103, -0.77063, 1.89917, 1.50427, 206.60400, 375.24414, 162.65869
21112, -0.73950, 1.93103, 1.18823, 235.53467, 396.24023, 109.86328
21121, -0.72961, 1.92444, 0.95776, 246.39893, 414.06250, 53.34473
21130, -0.74976, 1.84631, 0.83252, 237.85400, 430.48096, -1.40381
21139, -0.77466, 1.79517, 0.72131, 222.77832, 438.53760, -53.95508
21148, -0.85730, 1.69385, 0.63123, 206.17676, 435.05859, -102.66113
21158, -0.90515, 1.58923, 0.58289, 190.79590, 419.00635, -144.47021
21167, -0.98035, 1.41150, 0.57288, 178.16162, 396.17920, -176.63574
21175, -0.96460, 1.19897, 0.50305, 168.51807, 367.91992, -198.24219
21184, -0.87830, 1.02295, 0.44336, 155.39551, 336.42578, -210.02197
21193, -0.75305, 0.89990, 0.39001, 135.25391, 307.31201, -216.97998
21202, -0.58105, 0.82764, 0.34290, 111.93848, 281.31104, -221.80176
21211, -0.40918, 0.80298, 0.25940, 87.89063, 257.26318, -231.01807
21220, -0.24817, 0.76758, 0.17773, 63.84277, 233.21533, -245.97168
21229, -0.13904, 0.72205, 0.08594, 38.08594, 205.56641, -265.68604
21238, -0.08997, 0.64417, 0.00745, 11.47461, 174.62158, -288.02490
21247, -0.14746, 0.55371, -0.02380, -14.83154, 138.18359, -310.97412
21256, -0.28235, 0.37964, -0.05347, -35.40039, 97.29004, -327.81982
21265, -0.36707, 0.13721, -0.02490, -52.12402, 51.33057, -332.64160
21274, -0.42358, -0.08862, 0.03027, -66.34521, 8.72803, -323.30322
21283, -0.47864, -0.27710, 0.01379, -75.07324, -29.66309, -302.61230
21292, -0.41650, -0.46692, 0.02454, -86.36475, -65.55176, -270.14160
21301, -0.32825, -0.61633, 0.03406, -101.56250, -103.88184, -231.87256
21310, -0.28125, -0.72253, 0.07104, -122.80273, -138.61084, -162.90283
21319, -0.25073, -0.83215, 0.14026, -148.74268, -203.49121, -120.78857
21328, -0.28333, -0.90918, 0.24524, -199.09668, -238.70850, -80.50537
21337, -0.31885, -0.98877, 0.34192, -224.48730, -276.48926, -36.31592
21346, -0.38257, -0.99927, 0.57556, -250.73242, -313.29346, 8.42285
21355, -0.60571, -0.90698, 0.77124, -273.62061, -345.88623, 56.09131
21364, -0.61853, -0.75281, 0.94153, -296.56982, -367.18750, 104.73633
21373, -0.69763, -0.56189, 1.14697, -323.60840, -370.54443, 148.01025
21382, -0.74268, -0.38818, 1.34021, -351.19629, -358.27637, 188.11035
21391, -0.66162, -0.08350, 1.52124, -381.46973, -328.55225, 226.56250
21400, -0.48425, 0.28174, 1.71191, -413.08594, -278.01514, 257.38525
21409, -0.41809, 0.58960, 1.86914, -423.40088, -216.91895, 274.65820
21418, -0.45471, 0.79358, 2.02844, -398.01025, -165.10010, 275.87891
21427, -0.56897, 0.84961, 2.10632, -331.78711, -130.24902, 267.76123
21436, -0.71716, 0.84436, 2.10632, -242.24854, -98.93799, 257.08008
21445, -0.85669, 0.84619, 2.04138, -154.66309, -57.12891, 250.73242
21454, -0.92566, 0.94116, 1.95386, -84.65576, -0.06104, 249.26758
21462, -0.97278, 1.08057, 1.87683, -33.69141, 73.18115, 248.84033
21470, -1.07385, 1.16956, 1.77686, 12.63428, 151.61133, 243.53027
21478, -1.12830, 1.24951, 1.72058, 58.95996, 223.75488, 232.54395
21486, -1.13770, 1.31335, 1.60144, 103.57666, 293.15186, 217.95654
21494, -1.15381, 1.37061, 1.41809, 146.48437, 352.17285, 197.08252
21502, -1.15381, 1.37061, 1.41809, 187.86621, 386.04736, 171.81396
21510, -1.10315, 1.48096, 1.20569, 187.86621, 386.04736, 142.45605
21518, -1.01147, 1.56714, 0.98340, 227.72217, 390.01465, 142.45605
21526, -0.91553, 1.62512, 0.78345, 254.15039, 380.49316, 108.21533
21534, -0.81079, 1.61621, 0.57947, 257.14111, 374.93896, 70.80078
21542, -0.68127, 1.58630, 0.44775, 237.85400, 369.93408, 31.79932
21550, -0.56702, 1.51733, 0.38037, 207.76367, 358.82568, -9.94873
21558, -0.48572, 1.43945, 0.34192, 177.91748, 340.69824, -54.93164
21566, -0.45789, 1.31763, 0.32007, 149.65820, 318.17627, -99.30420
21574, -0.45703, 1.14856, 0.35242, 122.43652, 294.06738, -138.24463
21582, -0.46252, 0.95752, 0.39941, 99.79248, 271.11816, -169.79980
21590, -0.48230, 0.78101, 0.43884, 85.57129, 247.61963, -194.03076
21598, -0.48230, 0.60193, 0.40674, 79.58984, 225.64697, -209.59473
21606, -0.48315, 0.60193, 0.40674, 72.63184, 206.42090, -216.67480
21614, -0.44263, 0.45361, 0.34534, 72.63184, 206.42090, -216.67480
21622, -0.37170, 0.35767, 0.24463, 60.79102, 189.33105, -218.32275
21630, -0.26233, 0.29297, 0.16663, 43.51807, 170.77637, -219.05518
21638, -0.17212, 0.28381, 0.10620, 24.23096, 147.33887, -222.41211
21646, -0.09143, 0.27844, 0.06616, 6.77490, 121.94824, -227.35596
21654, -0.10828, 0.24072, 0.04834, -8.23975, 93.75000, -233.58154
21662, -0.14844, 0.10303, 0.03601, -15.25879, 57.86133, -236.99951
21670, -0.23572, -0.11084, -0.03040, -14.40430, 13.73291, -233.76465
21678, -0.28772, -0.37830, -0.08875, -16.41846, -30.45654, -220.39795
21687, -0.39783, -0.60681, -0.11816, -25.14648, -73.18115, -195.80078
21696, -0.38794, -0.94189, -0.21106, -41.38184, -117.79785, -156.73828
21705, -0.36707, -1.13074, -0.24390, -75.43945, -162.04834, -109.25293
21714, -0.38367, -1.27795, -0.24390, -129.02832, -204.46777, -56.82373
21723, -0.38354, -1.30981, -0.19714, -196.77734, -245.17822, 1.77002
21732, -0.40637, -1.17627, -0.03625, -275.20752, -285.40039, 62.25586
21741, -0.38318, -0.94299, 0.20813, -350.15869, -325.25635, 119.99512
21750, -0.37634, -0.67871, 0.48096, -412.10937, -361.32812, 172.18018
21759, -0.42529, -0.39246, 0.76257, -457.45850, -390.86914, 216.00342
21768, -0.55176, -0.11377, 0.97400, -484.61914, -412.04834, 252.01416
21777, -0.71252, 0.16431, 1.21680, -499.26758, -423.76709, 283.69141
21786, -0.85364, 0.44165, 1.53625, -498.22998, -421.44775, 313.23242
21795, -0.91626, 0.67993, 1.90234, -468.50586, -406.73828, 336.66992
21804, -0.94678, 0.90759, 2.27209, -408.02002, -376.83105, 348.08350
21813, -0.87463, 1.08435, 2.54114, -329.89502, -320.98389, 345.52002
21822, -0.78271, 1.26147, 2.79224, -245.97168, -234.49707, 328.18604
21831, -0.75659, 1.38513, 2.90088, -151.36719, -124.69482, 293.82324
21840, -0.85474, 1.45190, 2.80286, -47.36328, -4.21143, 246.21582
21849, -1.04834, 1.46069, 2.50439, 48.58398, 228.02734, 149.04785
21858, -1.24512, 1.45703, 2.11926, 173.58398, 314.51416, 112.30469
21867, -1.40881, 1.42664, 1.71033, 202.39258, 367.49268, 83.55713
21876, -1.49084, 1.34204, 1.11658, 212.46338, 396.05713, 60.24170
21885, -1.46436, 1.31665, 0.96436, 209.10645, 409.36279, 39.12354
21894, -1.38037, 1.30713, 0.91736, 196.83838, 414.55078, 18.73779
21903, -1.27795, 1.32324, 0.88269, 182.18994, 417.54150, -4.08936
21911, -1.22351, 1.30298, 0.85278, 170.83740, 416.68701, -31.73828
21920, -1.17859, 1.26135, 0.85486, 161.25488, 411.86523, -60.54688
21929, -1.13965, 1.18567, 0.85376, 154.90723, 405.39551, -87.03613
21938, -1.06519, 1.07751, 0.76587, 154.11377, 397.52197, -109.68018
21947, -1.00708, 0.96277, 0.65027, 152.34375, 384.58252, -128.17383
21956, -0.91895, 0.84619, 0.53162, 144.65332, 368.10303, -142.15088
21965, -0.78979, 0.72144, 0.35657, 134.46045, 346.00830, -152.22168
21974, -0.62622, 0.61816, 0.17981, 116.76025, 318.90869, -160.70557
21983, -0.45129, 0.54773, 0.02563, 90.75928, 288.57422, -169.37256
21992, -0.27185, 0.51599, -0.10864, 59.02100, 255.85937, -180.72510
22001, -0.10828, 0.51355, -0.20898, 24.29199, 220.27588, -196.96045
22010, -0.01379, 0.53223, -0.30115, -8.85010, 179.56543, -217.89551
22019, 0.07715, 0.53503, -0.39844, -39.36768, 136.35254, -239.25781
22028, 0.07520, 0.48633, -0.45947, -70.67871, 87.03613, -262.26807
22037, 0.00598, 0.37207, -0.39868, -100.64697, 34.30176, -283.26416
22046, -0.09595, 0.15881, -0.36621, -119.99512, -18.24951, -296.63086
22055, -0.22620, -0.09912, -0.30212, -136.96289, -71.22803, -301.20850
22064, -0.34729, -0.36987, -0.18250, -156.98242, -118.59131, -293.88428
22073, -0.40698, -0.58789, -0.06323, -178.28369, -158.69141, -271.97266
22082, -0.38367, -0.70667, 0.06116, -203.06396, -192.50488, -239.92920
22091, -0.30933, -0.71130, 0.20032, -231.93359, -219.78760, -203.24707
22100, -0.23547, -0.65161, 0.33093, -261.71875, -243.22510, -168.45703
22109, -0.19531, -0.54260, 0.47241, -289.55078, -266.23535, -141.35742
22118, -0.24280, -0.43115, 0.58533, -313.29346, -291.68701, -122.00928
22127, -0.35437, -0.32312, 0.74451, -333.19092, -333.92334, -92.16309
22136, -0.51819, -0.25879, 0.90466, -364.37988, -354.12598, -72.75391
22145, -0.72693, -0.23230, 1.06641, -384.58252, -353.63770, -42.60254
22154, -0.91968, -0.21118, 1.51038, -407.65381, -328.67432, 4.21143
22163, -0.97083, -0.08533, 1.75854, -427.91748, -280.45654, 65.61279
22175, -0.85425, 0.12866, 1.94214, -433.34961, -217.77344, 127.56348
22184, -0.75293, 0.37256, 2.02747, -413.63525, -152.70996, 177.73437
22193, -0.73303, 0.57263, 2.07019, -365.84473, -94.78760, 212.09717
22202, -0.74573, 0.71350, 2.08582, -291.01562, -47.54639, 233.70361
22211, -0.78821, 0.81470, 2.03931, -198.05908, -12.39014, 246.03271
22220, -0.80066, 0.95496, 1.96448, -104.24805, 15.86914, 253.90625
22229, -0.78357, 1.05554, 1.82300, -26.24512, 49.37744, 259.88770
22238, -0.79370, 1.14331, 1.68066, 29.29688, 97.29004, 259.64355
22246, -0.87195, 1.20630, 1.54102, 67.19971, 153.07617, 253.11279
22254, -0.95691, 1.26099, 1.41064, 92.04102, 206.17676, 246.52100
22262, -0.97510, 1.27979, 1.35974, 102.66113, 255.98145, 239.19678
22271, -1.01233, 1.29138, 1.36194, 105.95703, 305.90820, 227.41699
22279, -1.03345, 1.30017, 1.35205, 112.24365, 352.17285, 209.83887
22288, -0.95422, 1.35791, 1.30554, 127.19727, 384.52148, 188.17139
22296, -0.87610, 1.51318, 1.25049, 158.20312, 392.15088, 160.70557
22305, -0.80310, 1.63086, 1.11096, 205.07812, 375.97656, 125.85449
22313, -0.74377, 1.66003, 0.87268, 244.20166, 352.96631, 87.09717
22322, -0.68567, 1.66772, 0.72473, 253.84521, 344.17725, 47.97363
22331, -0.63757, 1.64587, 0.60059, 237.79297, 348.08350, 10.92529
22339, -0.55701, 1.63159, 0.54932, 207.64160, 352.41699, -25.81787
22348, -0.50549, 1.63318, 0.59033, 177.79541, 350.21973, -66.95557
22357, -0.49219, 1.58069, 0.58191, 161.80420, 340.45410, -112.85400
22367, -0.50720, 1.44751, 0.49536, 154.47998, 323.60840, -157.16553
22377, -0.54419, 1.27490, 0.36707, 143.85986, 303.16162, -194.15283
22386, -0.54443, 1.10730, 0.26721, 125.30518, 279.47998, -221.31348
22395, -0.53638, 0.91333, 0.14258, 102.96631, 251.64795, -239.13574
22404, -0.51660, 0.71680, 0.04041, 78.43018, 217.16309, -249.81689
22413, -0.49500, 0.55054, -0.03699, 53.28369, 179.07715, -254.45557
22421, -0.45374, 0.39514, -0.12610, 28.99170, 138.73291, -251.09863
22430, -0.36719, 0.25220, -0.20996, 3.72314, 96.92383, -241.57715
22438, -0.26306, 0.13611, -0.25134, -24.90234, 55.72510, -230.40771
22447, -0.17322, 0.04456, -0.25342, -53.95508, 17.82227, -220.94727
22455, -0.09863, -0.03284, -0.23401, -80.81055, -17.45605, -211.48682
22463, -0.03772, -0.12317, -0.20435, -102.96631, -53.10059, -202.81982
22471, -0.04797, -0.26477, -0.19409, -121.70410, -92.46826, -194.76318
22479, -0.08301, -0.47437, -0.13281, -140.25879, -135.86426, -184.50928
22488, -0.16431, -0.70142, -0.05920, -161.25488, -180.35889, -167.29736
22496, -0.26514, -0.92395, 0.00293, -187.56104, -225.28076, -139.46533
22504, -0.42285, -1.06885, 0.15002, -223.69385, -268.92090, -100.03662
22512, -0.59277, -1.15137, 0.32935, -265.86914, -311.27930, -46.02051
22520, -0.70984, -1.11255, 0.55615, -308.95996, -352.41699, 18.00537
22528, -0.84521, -0.95837, 0.77258, -347.29004, -386.90186, 87.52441
22536, -0.84521, -0.95837, 0.77258, -373.77930, -411.19385, 156.31104
22544, -0.97583, -0.75598, 0.98413, -373.77930, -411.19385, 219.66553
22552, -1.02246, -0.45996, 1.19434, -391.60156, -423.03467, 219.66553
22561, -1.04309, -0.06409, 1.38257, -405.63965, -416.07666, 272.39990
22569, -0.93823, 0.35095, 1.55078, -422.54639, -383.36182, 314.63623
22577, -0.83521, 0.75452, 1.73059, -443.54248, -321.16699, 346.49658
22585, -0.76160, 1.15601, 2.07263, -454.16260, -237.06055, 363.09814
22593, -0.72192, 1.34851, 2.45251, -418.02979, -145.26367, 362.91504
22601, -0.68347, 1.46375, 2.72876, -324.34082, -58.71582, 344.42139
22609, -0.66907, 1.52625, 2.82996, -190.97900, 27.40479, 307.06787
22617, -0.74353, 1.56128, 2.72070, -48.76709, 121.64307, 256.77490
22625, -0.88635, 1.56042, 2.42114, 75.37842, 224.24316, 203.18604
22637, -1.03003, 1.58813, 2.02454, 163.33008, 323.42529, 153.50342
22645, -1.11670, 1.65039, 1.65747, 218.32275, 400.57373, 111.20605
22653, -1.18445, 1.71228, 1.33264, 254.08936, 441.83350, 73.91357
22661, -1.19702, 1.72864, 1.06519, 275.02441, 457.33643, 37.96387
22669, -1.17920, 1.70850, 0.88403, 278.99170, 460.44922, 5.18799
22677, -1.13074, 1.68237, 0.76428, 267.02881, 460.51025, -24.23096
22685, -1.03625, 1.67944, 0.68225, 246.94824, 459.96094, -53.95508
22693, -0.94873, 1.63916, 0.58887, 227.11182, 450.74463, -88.31787
22701, -0.94873, 1.63916, 0.58887, 211.12061, 429.87061, -123.04688
22709, -0.89185, 1.55798, 0.48608, 211.12061, 429.87061, -154.29687
22717, -0.83118, 1.41931, 0.38123, 195.55664, 401.79443, -153.56445
22725, -0.78894, 1.24670, 0.24927, 177.85645, 369.14062, -176.51367
22733, -0.71289, 1.06909, 0.14453, 154.96826, 333.98437, -192.81006
22742, -0.62231, 0.89319, 0.04907, 129.02832, 297.05811, -203.79639
22751, -0.52820, 0.72339, -0.03052, 102.05078, 256.77490, -210.57129
22760, -0.42908, 0.58057, -0.09558, 74.21875, 215.63721, -214.47754
22768, -0.33240, 0.46680, -0.15527, 46.75293, 175.72021, -216.55273
22777, -0.26965, 0.37109, -0.19287, 20.50781, 137.87842, -217.65137
22786, -0.22595, 0.27783, -0.21497, -3.96729, 101.01318, -217.52930
22795, -0.16443, 0.17615, -0.20984, -25.63477, 64.39209, -214.78271
22804, -0.13770, 0.09094, -0.17358, -45.89844, 28.01514, -209.96094
22813, -0.13574, -0.02576, -0.14087, -61.58447, -8.91113, -201.47705
22823, -0.12048, -0.19153, -0.08447, -90.94238, -86.66992, -174.49951
22832, -0.16431, -0.48755, -0.02405, -106.62842, -124.38965, -157.22656
22840, -0.16431, -0.48755, -0.02405, -119.07959, -164.91699, -134.58252
22850, -0.25891, -0.76257, 0.11975, -130.49316, -206.29883, -105.83496
22859, -0.29077, -0.86804, 0.19336, -145.69092, -244.44580, -71.35010
22868, -0.31531, -0.94885, 0.27307, -167.72461, -279.29687, -32.89795
22877, -0.35754, -0.95129, 0.38037, -196.35010, -310.79102, 4.88281
22886, -0.42554, -0.89551, 0.48804, -227.05078, -337.09717, 43.09082
22895, -0.50256, -0.80286, 0.61768, -257.87354, -361.99951, 81.54297
22904, -0.58350, -0.66565, 0.78479, -289.00146, -383.78906, 119.01855
22913, -0.65015, -0.50061, 0.97949, -319.70215, -395.14160, 155.39551
22922, -0.71423, -0.30090, 1.19238, -347.77832, -392.21191, 189.08691
22931, -0.76721, -0.09497, 1.38538, -370.42236, -374.14551, 220.15381
22940, -0.82690, 0.11353, 1.56470, -386.23047, -340.14893, 248.59619
22949, -0.89490, 0.33105, 1.80017, -386.96289, -296.69189, 274.23096
22958, -0.91235, 0.54175, 2.07629, -362.85400, -249.57275, 295.22705
22967, -0.87268, 0.71863, 2.26831, -310.79102, -196.89941, 307.31201
22976, -0.85645, 0.91052, 2.41443, -244.93408, -134.64355, 306.57959
22984, -0.82349, 1.10925, 2.54956, -174.68262, -58.65479, 292.35840
22993, -0.82800, 1.27637, 2.58997, -98.32764, 28.74756, 266.60156
23001, -0.89307, 1.37720, 2.49976, -17.76123, 118.89648, 229.91943
23009, -1.00977, 1.43237, 2.30737, 57.00684, 203.79639, 187.19482
23017, -1.10449, 1.44128, 2.06787, 114.31885, 278.80859, 146.11816
23025, -1.18323, 1.45679, 1.84094, 150.75684, 343.87207, 108.88672
23033, -1.21338, 1.45544, 1.61902, 172.60742, 392.88330, 74.89014
23041, -1.18481, 1.47583, 1.44653, 187.80518, 420.77637, 43.76221
23049, -1.18481, 1.44458, 1.25781, 200.37842, 429.62646, 12.02393
23057, -1.16980, 1.46375, 1.25781, 216.00342, 428.22266, -18.18848
23066, -1.13574, 1.43567, 1.08093, 203.36914, 427.18506, -47.18018
23074, -1.08411, 1.37878, 0.93396, 203.36914, 427.18506, -76.72119
23082, -0.97961, 1.36536, 0.90222, 186.95068, 428.10059, -76.72119
23090, -0.92700, 1.30151, 0.82483, 171.99707, 422.18018, -107.17773
23098, -0.86121, 1.20715, 0.72961, 160.64453, 406.55518, -137.20703
23106, -0.79687, 1.08667, 0.62720, 147.15576, 383.97217, -163.51318
23115, -0.71606, 0.95227, 0.49475, 129.27246, 358.21533, -183.34961
23123, -0.61121, 0.82568, 0.36389, 107.11670, 330.74951, -199.64600
23131, -0.50378, 0.71411, 0.24683, 81.05469, 301.94092, -213.74512
23140, -0.42017, 0.63171, 0.16431, 53.83301, 273.68164, -226.98975
23149, -0.36304, 0.57129, 0.09656, 29.84619, 245.11719, -239.37988
23157, -0.34583, 0.49927, 0.01794, 11.35254, 212.09717, -248.90137
23165, -0.33484, 0.40625, -0.06335, -1.89209, 173.52295, -254.63867
23173, -0.34558, 0.30249, -0.15161, -11.41357, 131.40869, -257.20215
23181, -0.37524, 0.18274, -0.23657, -19.34814, 87.03613, -255.92041
23190, -0.39526, 0.02942, -0.31494, -30.45654, 38.69629, -247.98584
23199, -0.45129, -0.16809, -0.29895, -46.63086, -7.81250, -231.93359
23209, -0.51196, -0.38257, -0.24866, -62.13379, -51.20850, -207.27539
23218, -0.48792, -0.64539, -0.26038, -72.75391, -98.26660, -172.36328
23227, -0.45251, -0.86987, -0.27917, -89.59961, -143.12744, -131.28662
23236, -0.37634, -1.03491, -0.25696, -116.08887, -186.46240, -87.76855
23245, -0.28931, -1.10132, -0.16016, -150.20752, -229.67529, -42.17529
23254, -0.24231, -1.10889, -0.02087, -188.29346, -269.89746, 1.64795
23263, -0.19006, -1.04358, 0.18665, -229.55322, -308.16650, 42.96875
23272, -0.16333, -0.90491, 0.40686, -272.09473, -341.06445, 81.84814
23281, -0.16309, -0.73877, 0.64722, -313.35449, -362.24365, 116.94336
23290, -0.23267, -0.55188, 0.87341, -347.35107, -375.06104, 147.46094
23299, -0.35986, -0.34143, 1.08179, -369.87305, -380.79834, 175.78125
23308, -0.47180, -0.13135, 1.25659, -381.22559, -378.78418, 205.01709
23317, -0.59875, 0.09375, 1.46887, -381.83594, -367.00439, 231.32324
23325, -0.66479, 0.32275, 1.73279, -367.61475, -342.04102, 254.57764
23334, -0.69604, 0.56689, 2.07239, -333.55713, -303.89404, 272.15576
23343, -0.69617, 0.74719, 2.38745, -277.40479, -249.20654, 280.82275
23352, -0.70093, 0.91577, 2.61279, -201.35498, -176.81885, 262.87842
23361, -0.74146, 1.06494, 2.68750, -117.85889, 10.49805, 244.38477
23370, -0.81738, 1.20020, 2.65002, 32.22656, 111.02295, 218.99414
23378, -0.89600, 1.31116, 2.48328, 32.22656, 111.02295, 187.74414
23386, -0.98999, 1.38318, 2.25806, 91.85791, 198.18115, 189.88037
23395, -1.00635, 1.45764, 1.99231, 134.70459, 265.31982, 160.03418
23403, -1.00354, 1.51440, 1.72900, 163.02490, 313.17139, 129.45557
23411, -0.98450, 1.54614, 1.46619, 180.17578, 339.84375, 95.52002
23419, -0.93994, 1.53235, 1.22278, 186.95068, 351.80664, 59.87549
23427, -0.89038, 1.49890, 1.03052, 180.41992, 355.71289, 23.92578
23436, -0.82849, 1.47278, 0.90747, 164.42871, 355.71289, -10.25391
23445, -0.78394, 1.45532, 0.87024, 144.71436, 352.05078, -44.31152
23454, -0.74768, 1.40051, 0.84741, 128.72314, 345.03174, -78.61328
23462, -0.71619, 1.30408, 0.78516, 119.81201, 335.20508, -111.14502
23470, -0.69800, 1.19116, 0.69348, 113.03711, 322.81494, -140.31982
23478, -0.65698, 1.07959, 0.58496, 104.37012, 308.04443, -164.36768
23486, -0.61255, 0.96594, 0.44604, 93.07861, 289.73389, -183.34961
23494, -0.55359, 0.87561, 0.32446, 78.30811, 270.50781, -198.30322
23502, -0.51062, 0.79419, 0.21301, 63.17139, 247.31445, -211.30371
23511, -0.47351, 0.69519, 0.09570, 51.39160, 219.23828, -220.39795
23519, -0.42957, 0.57666, -0.03394, 41.07666, 185.42480, -225.83008
23528, -0.35156, 0.47107, -0.14319, 27.58789, 148.80371, -228.82080
23536, -0.25256, 0.37952, -0.23499, 8.66699, 111.51123, -231.01807
23544, -0.25256, 0.37952, -0.23499, -14.89258, 73.79150, -234.00879
23552, -0.15710, 0.30103, -0.27625, -14.89258, 42.54150, -238.95264
23560, -0.10266, 0.18835, -0.27332, -38.14697, 33.69141, -238.95264
23569, -0.06592, 0.03931, -0.25391, -57.12891, -8.05664, -243.77441
23578, -0.09717, -0.13757, -0.23218, -73.73047, -51.14746, -243.16406
23586, -0.14343, -0.34680, -0.18787, -90.39307, -95.88623, -243.16406
23595, -0.20776, -0.61511, -0.15295, -107.97119, -138.30566, -230.71289
23604, -0.29248, -0.84668, -0.00415, -131.40869, -176.94092, -178.46680
23613, -0.39417, -1.04810, 0.14441, -156.06689, -245.91064, -135.86426
23622, -0.44641, -1.19031, 0.27600, -200.19531, -276.42822, -85.87646
23631, -0.47058, -1.23938, 0.61816, -220.21484, -304.01611, -33.75244
23639, -0.48315, -1.19519, 0.59412, -220.21484, -328.73535, 16.29639
23647, -0.50146, -1.09265, 0.74304, -235.96191, -328.73535, 16.29639
23655, -0.51294, -0.97546, 0.87292, -250.12207, -347.35107, 63.23242
23663, -0.56689, -0.77222, 0.99548, -265.68604, -358.21533, 104.24805
23672, -0.67358, -0.58191, 1.07642, -285.33936, -360.65674, 139.52637
23680, -0.78015, -0.37134, 1.16150, -314.33105, -349.60937, 173.82812
23688, -0.84302, -0.08374, 1.32300, -355.95703, -321.47217, 209.53369
23697, -0.89209, 0.22192, 1.53674, -396.30127, -276.73340, 244.50684
23705, -0.94128, 0.57886, 1.78052, -413.63525, -222.53418, 273.37646
23713, -0.92249, 0.93127, 2.15784, -399.47510, -162.35352, 293.64014
23721, -0.89697, 1.13696, 2.46472, -337.52441, -97.29004, 301.81885
23729, -0.93323, 1.29846, 2.60168, -234.61914, -36.37695, 292.05322
23737, -0.90967, 1.44202, 2.58423, -123.22998, 29.60205, 271.42334
23745, -0.95361, 1.48889, 2.41235, -22.21680, 108.03223, 240.53955
23753, -1.04419, 1.47485, 2.13721, 59.20410, 186.09619, 204.52881
23761, -1.04419, 1.47485, 2.13721, 114.62402, 254.08936, 168.64014
23769, -1.12805, 1.47119, 1.86682, 114.62402, 254.08936, 137.39014
23777, -1.13330, 1.52881, 1.63831, 149.29199, 304.32129, 139.22119
23786, -1.08020, 1.59265, 1.44043, 176.02539, 331.78711, 111.93848
23794, -1.01843, 1.64893, 1.27979, 198.12012, 342.52930, 80.50537
23803, -0.93237, 1.63379, 1.17871, 208.00781, 351.44043, 43.94531
23811, -0.89893, 1.61877, 1.12512, 205.50537, 365.72266, 4.21143
23820, -0.85620, 1.60107, 1.12769, 199.09668, 382.87354, -35.03418
23829, -0.83411, 1.54614, 1.07263, 197.93701, 396.42334, -75.56152
23838, -0.85718, 1.45288, 0.98547, 200.07324, 402.34375, -114.86816
23847, -0.85291, 1.28809, 0.86670, 200.19531, 403.07617, -146.66748
23856, -0.83594, 1.08875, 0.74780, 196.16699, 397.58301, -187.98828
23865, -0.81311, 0.91626, 0.58582, 187.74414, 360.41260, -195.61768
23874, -0.74878, 0.72095, 0.41333, 165.22217, 332.88574, -195.80078
23883, -0.63452, 0.54553, 0.03845, 145.44678, 303.64990, -191.46729
23891, -0.48828, 0.41699, 0.05701, 145.44678, 272.21680, -186.58447
23899, -0.34106, 0.34229, -0.04517, 120.78857, 272.21680, -186.58447
23907, -0.20630, 0.29944, -0.13416, 96.06934, 239.50195, -183.28857
23916, -0.06006, 0.28345, -0.21277, 72.32666, 205.26123, -183.83789
23924, 0.06921, 0.26587, -0.29285, 48.40088, 170.95947, -188.35449
23933, 0.18628, 0.25549, -0.35229, 21.17920, 136.77979, -198.54736
23942, 0.23267, 0.23010, -0.38501, -9.39941, 101.01318, -213.07373
23950, 0.20288, 0.16675, -0.38428, -40.16113, 62.07275, -230.83496
23959, 0.06152, 0.01880, -0.37952, -68.35938, 18.73779, -246.45996
23967, -0.07764, -0.16541, -0.22510, -94.60449, -28.74756, -251.95312
23976, -0.28149, -0.39734, -0.10803, -110.77881, -77.20947, -243.34717
23985, -0.36243, -0.62207, -0.06311, -118.95752, -123.35205, -219.48242
23994, -0.39856, -0.77832, -0.00488, -133.30078, -161.92627, -182.37305
24003, -0.39709, -0.87964, 0.05457, -156.43311, -194.09180, -140.68604
24012, -0.39880, -0.92126, 0.11377, -185.91309, -220.88623, -96.74072
24021, -0.41602, -0.93213, 0.19055, -219.36035, -246.70410, -5.24902
24030, -0.43848, -0.87781, 0.25854, -254.39453, -303.52783, 33.75244
